what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369324863280
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369324866199
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1369324875699
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369324893458
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369324896946
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369324901124
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369324901242
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369324904101
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369324915960
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1369324928260
